#{"t_start": 1616892557.202469, "env_id": null}
r,l,t
-9.6,250,418.704321
-4.1,250,419.284567
-5.7,250,419.868075
-5.8,250,420.444329
-6.4,250,421.031161
-10.8,250,421.614383
-8.3,250,422.196676
-8.7,250,422.780863
-14.2,250,423.367975
-14.1,250,423.946228
-16.7,250,424.527292
-15.2,250,425.114542
-5.0,250,425.697803
-9.6,250,426.287663
-8.2,250,426.859043
-11.4,250,427.441924
-7.8,250,428.025928
-9.9,250,428.610638
-14.9,250,429.198615
-10.8,250,429.770563
-16.2,250,430.35425
-6.1,250,430.940446
-8.2,250,431.522825
-12.6,250,432.106616
-13.0,250,432.687087
-12.3,250,433.264515
-23.7,250,433.85232
-15.7,250,434.435056
-13.7,250,435.0175
-5.9,250,435.601664
-13.7,250,436.176826
-7.3,250,436.776525
-3.5,250,437.375481
-7.7,250,437.973551
-9.8,250,438.57989
-5.5,250,439.172156
-12.1,250,439.771061
-4.5,250,440.36705
-2.6,250,440.970101
-12.3,250,441.573508
-3.3,250,442.176999
-7.7,250,442.767551
-7.3,250,443.340776
-7.5,250,443.919858
-10.2,250,444.499159
-0.9,250,445.083768
-18.8,250,445.653951
-13.7,250,446.235355
-20.6,250,446.81754
-12.6,250,447.399867
-20.8,250,447.986408
-13.5,250,448.561123
-9.9,250,449.14715
-11.0,250,449.769228
-5.1,250,450.388736
-11.9,250,450.974789
-7.4,250,451.556491
-8.5,250,452.135273
-4.6,250,452.721835
-11.1,250,453.307796
-13.2,250,453.903558
-6.2,250,454.488659
-5.4,250,455.066683
-8.3,250,455.65196
-17.5,250,456.241598
-15.3,250,456.824679
-6.5,250,457.410155
-7.4,250,457.998096
-7.6,250,458.588772
-7.2,250,459.173153
-8.7,250,459.756764
-18.8,250,460.345018
-3.3,250,460.931907
-8.3,250,461.507775
-10.0,250,462.09154
-17.5,250,462.676263
-19.5,250,463.266014
-5.4,250,463.858989
-9.3,250,464.430969
-9.1,250,465.015665
-9.7,250,465.59858
-5.0,250,466.183056
-6.5,250,466.766201
-15.4,250,467.337366
-3.9,250,467.922948
-6.4,250,468.507891
-11.8,250,469.091572
-9.1,250,469.672907
-13.5,250,470.255619
-7.1,250,470.831871
-3.2,250,471.423011
-9.5,250,472.007456
-16.0,250,472.590199
-6.0,250,473.175319
-5.3,250,473.751953
-5.7,250,474.333903
-19.4,250,474.920545
-7.1,250,475.499989
-11.0,250,476.08681
-4.0,250,476.663111
-6.8,250,477.249336
-8.3,250,477.832676
-21.1,250,478.419374
-24.2,250,479.011613
-7.8,250,479.599133
-15.3,250,480.183374
-3.0,250,480.766782
-7.6,250,481.356024
-9.2,250,481.94372
-5.8,250,482.530139
-3.3,250,483.1051
-7.9,250,483.690377
-1.9,250,484.281571
-7.3,250,484.867062
-7.9,250,485.453003
-3.3,250,486.028736
-8.2,250,486.616717
-21.5,250,487.204968
-7.0,250,487.788515
-8.7,250,488.372612
-13.7,250,488.954522
-13.8,250,489.530115
-10.5,250,490.116647
-4.5,250,490.702193
-16.4,250,491.286644
-13.7,250,491.875549
-5.9,250,492.449745
-12.3,250,493.03512
-8.2,250,493.622756
-2.1,250,494.205653
-15.7,250,494.794119
-8.8,250,495.370666
-13.1,250,495.958489
-3.5,250,496.540908
-5.1,250,497.124793
-6.4,250,497.711416
-9.2,250,498.29951
-6.9,250,498.875585
-11.6,250,499.459023
-15.2,250,500.045399
-25.9,250,500.633698
-8.3,250,501.229521
-6.9,250,501.80468
-18.4,250,502.39213
-9.1,250,502.965664
-9.2,250,503.549334
-11.2,250,504.13291
-10.0,250,504.702157
-7.6,250,505.285569
-10.5,250,505.873674
-7.9,250,506.455823
-10.2,250,507.036326
-6.9,250,507.613345
-5.4,250,508.18817
-8.1,250,508.773788
-13.8,250,509.355721
-16.1,250,509.934893
-7.0,250,510.514584
-15.6,250,511.093687
-17.6,250,511.677003
-10.7,250,512.25945
